"store_name","product_name","category_name","model_year","quantity","list_price"
"Baldwin Bikes","Electra Cruiser Lux 7D - 2018","Cruisers Bicycles",2018,4,"479.99"
"Baldwin Bikes","Electra Delivery 3i - 2016/2017/2018","Cruisers Bicycles",2018,11,"959.99"
"Baldwin Bikes","Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles",2018,5,"679.99"
"Baldwin Bikes","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Cruisers Bicycles",2018,12,"319.99"
"Baldwin Bikes","Electra Cruiser 7D Tall - 2016/2018","Cruisers Bicycles",2018,7,"319.99"
"Baldwin Bikes","Electra Cruiser Lux 1 - 2016/2018","Cruisers Bicycles",2018,29,"429.99"
"Baldwin Bikes","Electra Cruiser Lux 1 Ladies' - 2018","Cruisers Bicycles",2018,25,"429.99"
"Baldwin Bikes","Electra Cruiser Lux 3i Ladies' - 2018","Cruisers Bicycles",2018,8,"529.99"
"Baldwin Bikes","Electra Cruiser Lux 7D Ladies' - 2018","Cruisers Bicycles",2018,11,"479.99"
"Baldwin Bikes","Electra Cruiser Lux Fat Tire 7D - 2018","Cruisers Bicycles",2018,25,"639.99"
"Baldwin Bikes","Electra Daydreamer 3i Ladies' - 2018","Cruisers Bicycles",2018,12,"899.99"
"Baldwin Bikes","Electra Koa 3i Ladies' - 2018","Cruisers Bicycles",2018,4,"899.99"
"Baldwin Bikes","Electra Morningstar 3i Ladies' - 2018","Cruisers Bicycles",2018,7,"749.99"
"Baldwin Bikes","Electra Relic 3i - 2018","Cruisers Bicycles",2018,30,"849.99"
"Baldwin Bikes","Electra Townie Balloon 8D EQ - 2016/2017/2018","Cruisers Bicycles",2018,6,"749.99"
"Baldwin Bikes","Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Cruisers Bicycles",2018,17,"749.99"
"Baldwin Bikes","Electra Townie Commute 27D Ladies - 2018","Cruisers Bicycles",2018,19,"899.99"
"Baldwin Bikes","Electra Townie Commute 8D - 2018","Cruisers Bicycles",2018,24,"749.99"
"Baldwin Bikes","Electra Townie Commute 8D Ladies' - 2018","Cruisers Bicycles",2018,2,"699.99"
"Baldwin Bikes","Electra Townie Original 21D EQ Ladies' - 2018","Cruisers Bicycles",2018,18,"679.99"
"Baldwin Bikes","Electra Townie Original 21D Ladies' - 2018","Cruisers Bicycles",2018,1,"559.99"
"Baldwin Bikes","Electra Townie Original 3i EQ - 2017/2018","Cruisers Bicycles",2018,18,"659.99"
"Baldwin Bikes","Electra Townie Original 3i EQ Ladies' - 2018","Cruisers Bicycles",2018,10,"639.99"
"Baldwin Bikes","Electra Townie Original 7D EQ - 2018","Cruisers Bicycles",2018,16,"599.99"
"Baldwin Bikes","Electra Townie Original 7D EQ Ladies' - 2017/2018","Cruisers Bicycles",2018,26,"599.99"
"Baldwin Bikes","Electra White Water 3i - 2018","Cruisers Bicycles",2018,10,"749.99"
"Baldwin Bikes","Electra Townie Go! 8i - 2017/2018","Cruisers Bicycles",2018,23,"2599.99"
"Baldwin Bikes","Electra Townie Commute Go! - 2018","Cruisers Bicycles",2018,0,"2999.99"
"Baldwin Bikes","Electra Townie Commute Go! Ladies' - 2018","Cruisers Bicycles",2018,20,"2999.99"
"Baldwin Bikes","Electra Townie Go! 8i Ladies' - 2018","Cruisers Bicycles",2018,29,"2599.99"
"Baldwin Bikes","Electra Townie Balloon 3i EQ - 2017/2018","Cruisers Bicycles",2018,7,"749.99"
"Baldwin Bikes","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Cruisers Bicycles",2018,12,"899.99"
"Baldwin Bikes","Electra Townie Commute 27D - 2018","Cruisers Bicycles",2018,8,"899.99"
"Baldwin Bikes","Electra Amsterdam Fashion 3i Ladies' - 2017/2018","Cruisers Bicycles",2018,5,"899.99"
"Baldwin Bikes","Electra Amsterdam Royal 8i - 2017/2018","Cruisers Bicycles",2018,10,"1259.90"
"Baldwin Bikes","Electra Amsterdam Royal 8i Ladies - 2018","Cruisers Bicycles",2018,16,"1199.99"
"Baldwin Bikes","Electra Townie Balloon 3i EQ Ladies' - 2018","Cruisers Bicycles",2018,20,"799.99"
"Baldwin Bikes","Electra Townie Balloon 7i EQ - 2018","Cruisers Bicycles",2018,4,"899.99"
"Baldwin Bikes","Trek MT 201 - 2018","Children Bicycles",2018,8,"249.99"
"Baldwin Bikes","Strider Classic 12 Balance Bike - 2018","Children Bicycles",2018,4,"89.99"
"Baldwin Bikes","Strider Sport 16 - 2018","Children Bicycles",2018,13,"249.99"
"Baldwin Bikes","Strider Strider 20 Sport - 2018","Children Bicycles",2018,4,"289.99"
"Baldwin Bikes","Trek Superfly 20 - 2018","Children Bicycles",2018,18,"399.99"
"Baldwin Bikes","Trek Precaliber 12 Girl's - 2018","Children Bicycles",2018,21,"199.99"
"Baldwin Bikes","Trek Kickster - 2018","Children Bicycles",2018,3,"159.99"
"Baldwin Bikes","Trek Precaliber 12 Boy's - 2018","Children Bicycles",2018,4,"199.99"
"Baldwin Bikes","Trek Precaliber 16 Boy's - 2018","Children Bicycles",2018,15,"209.99"
"Baldwin Bikes","Trek Precaliber 16 Girl's - 2018","Children Bicycles",2018,26,"209.99"
"Baldwin Bikes","Trek Precaliber 20 6-speed Boy's - 2018","Children Bicycles",2018,1,"289.99"
"Baldwin Bikes","Trek Precaliber 20 6-speed Girl's - 2018","Children Bicycles",2018,28,"289.99"
"Baldwin Bikes","Trek Precaliber 20 Boy's - 2018","Children Bicycles",2018,15,"229.99"
"Baldwin Bikes","Trek Precaliber 20 Girl's - 2018","Children Bicycles",2018,3,"229.99"
"Baldwin Bikes","Trek Precaliber 24 (7-Speed) - Boys - 2018","Children Bicycles",2018,9,"319.99"
"Baldwin Bikes","Trek Precaliber 24 21-speed Boy's - 2018","Children Bicycles",2018,4,"369.99"
"Baldwin Bikes","Trek Precaliber 24 21-speed Girl's - 2018","Children Bicycles",2018,8,"369.99"
"Baldwin Bikes","Trek Precaliber 24 7-speed Girl's - 2018","Children Bicycles",2018,18,"319.99"
"Baldwin Bikes","Trek Superfly 24 - 2017/2018","Children Bicycles",2018,11,"489.99"
"Baldwin Bikes","Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018","Children Bicycles",2018,3,"319.99"
"Baldwin Bikes","Electra Cyclosaurus 1 (16-inch) - Boy's - 2018","Children Bicycles",2018,8,"279.99"
"Baldwin Bikes","Electra Heartchya 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,28,"319.99"
"Baldwin Bikes","Electra Savannah 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,6,"319.99"
"Baldwin Bikes","Electra Soft Serve 1 (16-inch) - Girl's - 2018","Children Bicycles",2018,22,"279.99"
"Baldwin Bikes","Electra Starship 1 16 - 2018","Children Bicycles",2018,3,"279.99"
"Baldwin Bikes","Electra Straight 8 1 (16-inch) - Boy's - 2018","Children Bicycles",2018,15,"279.99"
"Baldwin Bikes","Electra Straight 8 1 (20-inch) - Boy's - 2018","Children Bicycles",2018,13,"389.99"
"Baldwin Bikes","Electra Superbolt 1 20 - 2018","Children Bicycles",2018,5,"319.99"
"Baldwin Bikes","Electra Superbolt 3i 20 - 2018","Children Bicycles",2018,29,"369.99"
"Baldwin Bikes","Electra Sweet Ride 1 (20-inch) - Girl's - 2018","Children Bicycles",2018,22,"319.99"
"Baldwin Bikes","Electra Sweet Ride 3i (20-inch) - Girls' - 2018","Children Bicycles",2018,22,"369.99"
"Baldwin Bikes","Electra Tiger Shark 1 (20-inch) - Boys' - 2018","Children Bicycles",2018,12,"319.99"
"Baldwin Bikes","Electra Tiger Shark 3i (20-inch) - Boys' - 2018","Children Bicycles",2018,7,"369.99"
"Baldwin Bikes","Electra Treasure 1 20 - 2018","Children Bicycles",2018,15,"319.99"
"Baldwin Bikes","Electra Treasure 3i 20 - 2018","Children Bicycles",2018,8,"369.99"
"Baldwin Bikes","Electra Under-The-Sea 1 16 - 2018","Children Bicycles",2018,7,"279.99"
"Baldwin Bikes","Electra Water Lily 1 (16-inch) - Girl's - 2018","Children Bicycles",2018,27,"279.99"
"Baldwin Bikes","Electra Townie Original 21D - 2018","Comfort Bicycles",2018,0,"559.99"
"Baldwin Bikes","Electra Townie Balloon 3i EQ Ladies' - 2018","Comfort Bicycles",2018,13,"799.99"
"Baldwin Bikes","Electra Townie Balloon 7i EQ - 2018","Comfort Bicycles",2018,26,"899.99"
"Baldwin Bikes","Electra Townie Original 1 - 2018","Comfort Bicycles",2018,6,"449.99"
"Baldwin Bikes","Electra Townie Go! 8i - 2017/2018","Comfort Bicycles",2018,23,"2599.99"
"Baldwin Bikes","Electra Townie Original 21D EQ - 2017/2018","Comfort Bicycles",2018,6,"679.99"
"Baldwin Bikes","Electra Townie Balloon 3i EQ - 2017/2018","Comfort Bicycles",2018,21,"749.99"
"Baldwin Bikes","Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles",2018,17,"899.99"
"Baldwin Bikes","Electra Townie Balloon 8D EQ - 2016/2017/2018","Comfort Bicycles",2018,18,"749.99"
"Baldwin Bikes","Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018","Comfort Bicycles",2018,15,"749.99"
"Baldwin Bikes","Electra Townie Commute 27D - 2018","Comfort Bicycles",2018,9,"899.99"
"Baldwin Bikes","Electra Townie Commute 27D Ladies - 2018","Comfort Bicycles",2018,5,"899.99"
"Baldwin Bikes","Electra Townie Commute 8D - 2018","Comfort Bicycles",2018,27,"749.99"
"Baldwin Bikes","Electra Townie Commute 8D Ladies' - 2018","Comfort Bicycles",2018,2,"699.99"
"Baldwin Bikes","Electra Townie Original 1 Ladies' - 2018","Comfort Bicycles",2018,24,"449.99"
"Rowlett Bikes","Trek 820 - 2016","Mountain Bikes",2016,14,"379.99"
"Rowlett Bikes","Ritchey Timberwolf Frameset - 2016","Mountain Bikes",2016,24,"749.99"
"Rowlett Bikes","Surly Wednesday Frameset - 2016","Mountain Bikes",2016,0,"999.99"
"Rowlett Bikes","Trek Fuel EX 8 29 - 2016","Mountain Bikes",2016,11,"2899.99"
"Rowlett Bikes","Heller Shagamaw Frame - 2016","Mountain Bikes",2016,3,"1320.99"
"Rowlett Bikes","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",2016,27,"469.99"
"Rowlett Bikes","Trek Slash 8 27.5 - 2016","Mountain Bikes",2016,12,"3999.99"
"Rowlett Bikes","Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",2016,12,"1799.99"
"Rowlett Bikes","Trek Conduit+ - 2016","Electric Bikes",2016,23,"2999.99"
"Rowlett Bikes","Surly Straggler - 2016","Cyclocross Bicycles",2016,21,"1549.00"
"Rowlett Bikes","Surly Straggler 650b - 2016","Cyclocross Bicycles",2016,30,"1680.99"
"Rowlett Bikes","Electra Townie Original 21D - 2016","Cruisers Bicycles",2016,30,"549.99"
"Rowlett Bikes","Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",2016,19,"269.99"
"Rowlett Bikes","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",2016,4,"269.99"
"Rowlett Bikes","Electra Moto 1 - 2016","Cruisers Bicycles",2016,22,"529.99"
"Rowlett Bikes","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",2016,19,"599.99"
"Rowlett Bikes","Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles",2016,22,"429.00"
"Rowlett Bikes","Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles",2016,5,"449.00"
"Rowlett Bikes","Pure Cycles William 3-Speed - 2016","Cruisers Bicycles",2016,24,"449.00"
"Rowlett Bikes","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",2016,19,"599.99"
"Rowlett Bikes","Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",2016,8,"269.99"
"Rowlett Bikes","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",2016,20,"269.99"
"Rowlett Bikes","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",2016,8,"299.99"
"Rowlett Bikes","Electra Townie Original 21D - 2016","Comfort Bicycles",2016,18,"549.99"
"Rowlett Bikes","Electra Townie Original 7D - 2015/2016","Comfort Bicycles",2016,15,"499.99"
"Rowlett Bikes","Electra Townie Original 7D EQ - 2016","Comfort Bicycles",2016,27,"599.99"
"Rowlett Bikes","Surly Big Dummy Frameset - 2017","Mountain Bikes",2017,21,"999.99"
"Rowlett Bikes","Surly Karate Monkey 27.5+ Frameset - 2017","Mountain Bikes",2017,20,"2499.99"
"Rowlett Bikes","Trek X-Caliber 8 - 2017","Mountain Bikes",2017,11,"999.99"
"Rowlett Bikes","Surly Ice Cream Truck Frameset - 2017","Mountain Bikes",2017,23,"999.99"
"Rowlett Bikes","Surly Wednesday - 2017","Mountain Bikes",2017,10,"1632.99"
"Rowlett Bikes","Trek Farley Alloy Frameset - 2017","Mountain Bikes",2017,14,"469.99"
"Rowlett Bikes","Surly Wednesday Frameset - 2017","Mountain Bikes",2017,14,"469.99"
"Rowlett Bikes","Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes",2017,6,"469.99"
"Rowlett Bikes","Sun Bicycles Spider 3i - 2017","Mountain Bikes",2017,3,"832.99"
"Rowlett Bikes","Surly Troll Frameset - 2017","Mountain Bikes",2017,28,"832.99"
"Rowlett Bikes","Haro Flightline One ST - 2017","Mountain Bikes",2017,30,"379.99"
"Rowlett Bikes","Haro Flightline Two 26 Plus - 2017","Mountain Bikes",2017,23,"549.99"
"Rowlett Bikes","Trek Stache 5 - 2017","Mountain Bikes",2017,22,"1499.99"
"Rowlett Bikes","Trek Fuel EX 9.8 29 - 2017","Mountain Bikes",2017,2,"4999.99"
"Rowlett Bikes","Haro Shift R3 - 2017","Mountain Bikes",2017,25,"1469.99"
"Rowlett Bikes","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes",2017,9,"2299.99"
"Rowlett Bikes","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes",2017,26,"5299.99"
"Rowlett Bikes","Haro SR 1.1 - 2017","Mountain Bikes",2017,26,"539.99"
"Rowlett Bikes","Haro SR 1.2 - 2017","Mountain Bikes",2017,1,"869.99"
"Rowlett Bikes","Haro SR 1.3 - 2017","Mountain Bikes",2017,16,"1409.99"
"Rowlett Bikes","Trek Remedy 9.8 - 2017","Mountain Bikes",2017,14,"5299.99"
"Rowlett Bikes","Trek Emonda S 4 - 2017","Road Bikes",2017,2,"1499.99"
"Rowlett Bikes","Trek Domane SL 6 - 2017","Road Bikes",2017,4,"3499.99"
"Rowlett Bikes","Trek Silque SLR 7 Women's - 2017","Road Bikes",2017,25,"5999.99"
"Rowlett Bikes","Trek Silque SLR 8 Women's - 2017","Road Bikes",2017,2,"6499.99"
"Rowlett Bikes","Surly Steamroller - 2017","Road Bikes",2017,8,"875.99"
"Rowlett Bikes","Surly Ogre Frameset - 2017","Road Bikes",2017,6,"749.99"
"Rowlett Bikes","Trek Domane SL Disc Frameset - 2017","Road Bikes",2017,13,"3199.99"
"Rowlett Bikes","Trek Domane S 6 - 2017","Road Bikes",2017,5,"2699.99"
"Rowlett Bikes","Trek Domane SLR 6 Disc - 2017","Road Bikes",2017,19,"5499.99"
"Rowlett Bikes","Trek Emonda S 5 - 2017","Road Bikes",2017,9,"1999.99"
"Rowlett Bikes","Trek Madone 9.2 - 2017","Road Bikes",2017,27,"4999.99"
"Rowlett Bikes","Trek Domane S 5 Disc - 2017","Road Bikes",2017,0,"2599.99"
"Rowlett Bikes","Sun Bicycles ElectroLite - 2017","Electric Bikes",2017,7,"1559.99"
"Rowlett Bikes","Trek Powerfly 8 FS Plus - 2017","Electric Bikes",2017,28,"4999.99"
"Rowlett Bikes","Trek Boone 7 - 2017","Cyclocross Bicycles",2017,4,"3499.99"
"Rowlett Bikes","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles",2017,8,"3499.99"
"Rowlett Bikes","Electra Townie Original 7D - 2017","Cruisers Bicycles",2017,22,"489.99"
"Rowlett Bikes","Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles",2017,1,"346.99"
"Rowlett Bikes","Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles",2017,3,"250.99"
"Rowlett Bikes","Sun Bicycles Revolutions 24 - Girl's - 2017","Cruisers Bicycles",2017,6,"250.99"
"Rowlett Bikes","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles",2017,18,"449.99"
"Rowlett Bikes","Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles",2017,29,"416.99"
"Rowlett Bikes","Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles",2017,2,"659.99"
"Rowlett Bikes","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles",2017,13,"416.99"
"Rowlett Bikes","Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles",2017,6,"619.99"
"Rowlett Bikes","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles",2017,3,"749.99"
"Rowlett Bikes","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles",2017,17,"439.99"
"Rowlett Bikes","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles",2017,29,"599.99"
"Rowlett Bikes","Electra Girl's Hawaii 1 16 - 2017","Cruisers Bicycles",2017,23,"299.99"
"Rowlett Bikes","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles",2017,23,"799.99"
"Rowlett Bikes","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles",2017,19,"647.99"
"Rowlett Bikes","Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles",2017,29,"402.99"
"Rowlett Bikes","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles",2017,22,"761.99"
"Rowlett Bikes","Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles",2017,18,"1099.99"
"Rowlett Bikes","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles",2017,7,"659.99"
"Rowlett Bikes","Trek Boy's Kickster - 2015/2017","Children Bicycles",2017,23,"149.99"
"Rowlett Bikes","Sun Bicycles Lil Kitt'n - 2017","Children Bicycles",2017,15,"109.99"
"Rowlett Bikes","Haro Downtown 16 - 2017","Children Bicycles",2017,15,"329.99"
"Rowlett Bikes","Trek Girl's Kickster - 2017","Children Bicycles",2017,27,"149.99"
"Rowlett Bikes","Trek Precaliber 12 Boys - 2017","Children Bicycles",2017,16,"189.99"
"Rowlett Bikes","Trek Precaliber 12 Girls - 2017","Children Bicycles",2017,28,"189.99"
"Rowlett Bikes","Trek Precaliber 16 Boys - 2017","Children Bicycles",2017,22,"209.99"
"Rowlett Bikes","Trek Precaliber 16 Girls - 2017","Children Bicycles",2017,9,"209.99"
"Rowlett Bikes","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles",2017,8,"349.99"
"Rowlett Bikes","Haro Shredder 20 - 2017","Children Bicycles",2017,28,"209.99"
"Rowlett Bikes","Haro Shredder 20 Girls - 2017","Children Bicycles",2017,18,"209.99"
"Rowlett Bikes","Haro Shredder Pro 20 - 2017","Children Bicycles",2017,15,"249.99"
"Rowlett Bikes","Electra Girl's Hawaii 1 16 - 2017","Children Bicycles",2017,14,"299.99"
"Rowlett Bikes","Electra Moto 3i (20-inch) - Boy's - 2017","Children Bicycles",2017,1,"349.99"
"Rowlett Bikes","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles",2017,28,"349.99"
"Rowlett Bikes","Electra Straight 8 3i (20-inch) - Boy's - 2017","Children Bicycles",2017,5,"489.99"
"Rowlett Bikes","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles",2017,19,"299.99"
"Rowlett Bikes","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles",2017,28,"489.99"
"Rowlett Bikes","Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles",2017,17,"339.99"
"Rowlett Bikes","Electra Townie Original 7D - 2017","Comfort Bicycles",2017,22,"489.99"
"Rowlett Bikes","Sun Bicycles Streamway 3 - 2017","Comfort Bicycles",2017,10,"551.99"
"Rowlett Bikes","Sun Bicycles Streamway - 2017","Comfort Bicycles",2017,22,"481.99"
"Rowlett Bikes","Sun Bicycles Streamway 7 - 2017","Comfort Bicycles",2017,1,"533.99"
"Rowlett Bikes","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles",2017,1,"449.99"
"Rowlett Bikes","Sun Bicycles Cruz 7 - 2017","Comfort Bicycles",2017,11,"416.99"
"Rowlett Bikes","Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles",2017,23,"449.99"
"Rowlett Bikes","Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles",2017,24,"416.99"
"Rowlett Bikes","Sun Bicycles Drifter 7 - 2017","Comfort Bicycles",2017,11,"470.99"
"Rowlett Bikes","Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles",2017,29,"470.99"
"Rowlett Bikes","Trek 820 - 2018","Mountain Bikes",2018,24,"379.99"
"Rowlett Bikes","Trek Marlin 5 - 2018","Mountain Bikes",2018,23,"489.99"
"Rowlett Bikes","Trek Marlin 6 - 2018","Mountain Bikes",2018,12,"579.99"
"Rowlett Bikes","Trek Fuel EX 8 29 - 2018","Mountain Bikes",2018,25,"3199.99"
"Rowlett Bikes","Trek Marlin 7 - 2017/2018","Mountain Bikes",2018,30,"749.99"
"Rowlett Bikes","Trek Ticket S Frame - 2018","Mountain Bikes",2018,23,"1469.99"
"Rowlett Bikes","Trek X-Caliber 8 - 2018","Mountain Bikes",2018,9,"999.99"
"Rowlett Bikes","Trek Kids' Neko - 2018","Mountain Bikes",2018,29,"469.99"
"Rowlett Bikes","Trek Fuel EX 7 29 - 2018","Mountain Bikes",2018,25,"2499.99"
"Rowlett Bikes","Surly Krampus Frameset - 2018","Mountain Bikes",2018,4,"2499.99"
"Rowlett Bikes","Surly Troll Frameset - 2018","Mountain Bikes",2018,8,"2499.99"
"Rowlett Bikes","Trek Farley Carbon Frameset - 2018","Mountain Bikes",2018,15,"999.99"
"Rowlett Bikes","Surly Krampus - 2018","Mountain Bikes",2018,11,"1499.00"
"Rowlett Bikes","Trek Kids' Dual Sport - 2018","Mountain Bikes",2018,2,"469.99"
"Rowlett Bikes","Surly Big Fat Dummy Frameset - 2018","Mountain Bikes",2018,5,"469.99"
"Rowlett Bikes","Surly Pack Rat Frameset - 2018","Mountain Bikes",2018,4,"469.99"
"Rowlett Bikes","Surly ECR 27.5 - 2018","Mountain Bikes",2018,20,"1899.00"
"Rowlett Bikes","Trek X-Caliber 7 - 2018","Mountain Bikes",2018,10,"919.99"
"Rowlett Bikes","Trek Stache Carbon Frameset - 2018","Mountain Bikes",2018,20,"919.99"
"Rowlett Bikes","Heller Bloodhound Trail - 2018","Mountain Bikes",2018,23,"2599.00"
"Rowlett Bikes","Trek Procal AL Frameset - 2018","Mountain Bikes",2018,16,"1499.99"
"Rowlett Bikes","Trek Procaliber Frameset - 2018","Mountain Bikes",2018,16,"1499.99"
"Rowlett Bikes","Trek Remedy 27.5 C Frameset - 2018","Mountain Bikes",2018,17,"1499.99"
"Rowlett Bikes","Trek X-Caliber Frameset - 2018","Mountain Bikes",2018,15,"1499.99"
"Rowlett Bikes","Trek Procaliber 6 - 2018","Mountain Bikes",2018,4,"1799.99"
"Rowlett Bikes","Heller Shagamaw GX1 - 2018","Mountain Bikes",2018,17,"2599.00"
"Rowlett Bikes","Trek Fuel EX 5 Plus - 2018","Mountain Bikes",2018,17,"2249.99"
"Rowlett Bikes","Trek Remedy 7 27.5 - 2018","Mountain Bikes",2018,21,"2999.99"
"Rowlett Bikes","Trek Remedy 9.8 27.5 - 2018","Mountain Bikes",2018,3,"4999.99"
"Rowlett Bikes","Trek Stache 5 - 2018","Mountain Bikes",2018,4,"1599.99"
"Rowlett Bikes","Trek Fuel EX 8 29 XT - 2018","Mountain Bikes",2018,29,"3199.99"
"Rowlett Bikes","Trek Domane ALR 3 - 2018","Road Bikes",2018,9,"1099.99"
"Rowlett Bikes","Trek Domane ALR 4 Disc - 2018","Road Bikes",2018,9,"1549.99"
"Rowlett Bikes","Trek Domane ALR 5 Disc - 2018","Road Bikes",2018,11,"1799.99"
"Rowlett Bikes","Trek Domane SLR 6 - 2018","Road Bikes",2018,9,"4999.99"
"Rowlett Bikes","Trek Domane ALR 5 Gravel - 2018","Road Bikes",2018,3,"1799.99"
"Rowlett Bikes","Trek Domane SL 8 Disc - 2018","Road Bikes",2018,6,"5499.99"
"Rowlett Bikes","Trek Domane SLR 8 Disc - 2018","Road Bikes",2018,1,"7499.99"
"Rowlett Bikes","Trek Emonda SL 7 - 2018","Road Bikes",2018,21,"4499.99"
"Rowlett Bikes","Trek Domane ALR 4 Disc Women's - 2018","Road Bikes",2018,1,"1549.99"
"Rowlett Bikes","Trek Domane SL 5 Disc Women's - 2018","Road Bikes",2018,1,"2499.99"
"Rowlett Bikes","Trek Domane SL 7 Women's - 2018","Road Bikes",2018,7,"4999.99"
"Rowlett Bikes","Trek Domane SLR 6 Disc Women's - 2018","Road Bikes",2018,22,"5499.99"
"Rowlett Bikes","Trek Domane SLR 9 Disc - 2018","Road Bikes",2018,25,"11999.99"
"Rowlett Bikes","Trek Domane SL Frameset - 2018","Road Bikes",2018,14,"6499.99"
"Rowlett Bikes","Trek Domane SL Frameset Women's - 2018","Road Bikes",2018,12,"6499.99"
"Rowlett Bikes","Trek CrossRip 1 - 2018","Road Bikes",2018,17,"959.99"
"Rowlett Bikes","Trek Emonda ALR 6 - 2018","Road Bikes",2018,6,"2299.99"
"Rowlett Bikes","Trek Emonda SLR 6 - 2018","Road Bikes",2018,27,"4499.99"
"Rowlett Bikes","Surly ECR - 2018","Road Bikes",2018,11,"1899.00"
"Rowlett Bikes","Trek Emonda SL 6 Disc - 2018","Road Bikes",2018,11,"2999.99"
"Rowlett Bikes","Surly Pack Rat - 2018","Road Bikes",2018,11,"1349.00"
"Rowlett Bikes","Surly Straggler 650b - 2018","Road Bikes",2018,18,"1549.00"
"Rowlett Bikes","Trek 1120 - 2018","Road Bikes",2018,19,"2499.99"
"Rowlett Bikes","Trek Domane AL 2 Women's - 2018","Road Bikes",2018,27,"749.99"
"Rowlett Bikes","Surly ECR Frameset - 2018","Road Bikes",2018,8,"749.99"
"Rowlett Bikes","Surly Straggler - 2018","Road Bikes",2018,23,"1549.00"
"Rowlett Bikes","Trek Emonda SLR 8 - 2018","Road Bikes",2018,3,"6499.99"
"Rowlett Bikes","Trek CrossRip 2 - 2018","Road Bikes",2018,13,"1299.99"
"Rowlett Bikes","Trek Domane SL 6 - 2018","Road Bikes",2018,11,"3199.99"
"Rowlett Bikes","Trek Domane ALR Disc Frameset - 2018","Road Bikes",2018,22,"3199.99"
"Rowlett Bikes","Trek Domane ALR Frameset - 2018","Road Bikes",2018,15,"3199.99"
"Rowlett Bikes","Trek Domane SLR Disc Frameset - 2018","Road Bikes",2018,1,"3199.99"
"Rowlett Bikes","Trek Domane SLR Frameset - 2018","Road Bikes",2018,3,"3199.99"
"Rowlett Bikes","Trek Madone 9 Frameset - 2018","Road Bikes",2018,6,"3199.99"
"Rowlett Bikes","Trek Domane SLR 6 Disc - 2018","Road Bikes",2018,2,"5499.99"
"Rowlett Bikes","Trek Domane AL 2 - 2018","Road Bikes",2018,12,"749.99"
"Rowlett Bikes","Trek Domane AL 3 - 2018","Road Bikes",2018,20,"919.99"
"Rowlett Bikes","Trek Domane AL 3 Women's - 2018","Road Bikes",2018,6,"919.99"
"Rowlett Bikes","Trek Domane SL 5 - 2018","Road Bikes",2018,8,"2199.99"
